6277		B		251000		98
6278		P		251160		183
6279		B		251080		52
6280		B		251120		49
6281		P		251280		174
6282		B		251200		50
6283		B		251240		49
6284		P		251400		229
6285		B		251320		81
6286		B		251360		73
6287		I		251520		3005
6288		B		251440		67
6289		B		251480		69
6290		P		251640		605
6291		B		251560		83
6292		B		251600		106
6293		P		251760		855
6294		B		251680		340
6295		B		251720		360
6296		P		251880		409
6297		B		251800		125
6298		B		251840		122
6299		I		252000		2991
6300		B		251920		129
6301		B		251960		161
6302		P		252120		225
6303		B		252040		77
6304		B		252080		100
6305		P		252240		272
6306		B		252160		127
6307		B		252200		85
6308		P		252360		262
6309		B		252280		51
6310		B		252320		85
6311		I		252480		3047
6312		B		252400		48
6313		B		252440		68
6314		P		252600		576
6315		B		252520		103
6316		B		252560		86
6317		P		252720		478
6318		B		252640		121
6319		B		252680		124
6320		P		252840		521
6321		B		252760		233
6322		B		252800		209
6323		I		252960		3057
6324		B		252880		92
6325		B		252920		99
6326		P		253080		282
6327		B		253000		107
6328		B		253040		78
6329		P		253200		334
6330		B		253120		103
6331		B		253160		98
6332		P		253320		447
6333		B		253240		138
6334		B		253280		93
6335		I		253440		3019
6336		B		253360		173
6337		B		253400		168
6338		P		253560		281
6339		B		253480		46
6340		B		253520		130
6341		P		253680		259
6342		B		253600		131
6343		B		253640		120
6344		P		253800		375
6345		B		253720		88
6346		B		253760		175
6347		I		253920		3023
6348		B		253840		140
6349		B		253880		96
6350		P		254040		342
6351		B		253960		149
6352		B		254000		129
6353		P		254160		232
6354		B		254080		86
6355		B		254120		76
6356		P		254280		203
6357		B		254200		68
6358		B		254240		97
6359		I		254400		2960
6360		B		254320		130
6361		B		254360		135
6362		P		254520		971
6363		B		254440		405
6364		B		254480		361
6365		P		254640		1032
6366		B		254560		296
6367		B		254600		278
6368		P		254760		504
6369		B		254680		144
6370		B		254720		155
6371		I		254880		3346
6372		B		254800		106
6373		B		254840		104
6374		P		255000		276
6375		B		254920		48
6376		B		254960		72
6377		P		255120		327
6378		B		255040		150
6379		B		255080		134
6380		P		255240		465
6381		B		255160		92
6382		B		255200		118
6383		I		255360		3314
6384		B		255280		200
6385		B		255320		90
6386		P		255480		414
6387		B		255400		123
6388		B		255440		162
6389		P		255600		320
6390		B		255520		89
6391		B		255560		102
6392		P		255720		275
6393		B		255640		110
6394		B		255680		137
6395		I		255840		3268
6396		B		255760		83
6397		B		255800		85
6398		P		255960		442
6399		B		255880		210
6400		B		255920		178
6401		P		256080		348
6402		B		256000		124
6403		B		256040		174
6404		P		256200		431
6405		B		256120		125
6406		B		256160		91
6407		I		256320		3193
6408		B		256240		617
6409		B		256280		691
6410		P		256440		1184
6411		B		256360		249
6412		B		256400		258
6413		P		256560		859
6414		B		256480		290
6415		B		256520		262
6416		P		256680		686
6417		B		256600		211
6418		B		256640		395
6419		I		256800		3395
6420		B		256720		457
6421		B		256760		322
6422		P		256920		723
6423		B		256840		126
6424		B		256880		176
6425		P		257040		401
6426		B		256960		102
6427		B		257000		134
6428		P		257160		1012
6429		B		257080		594
6430		B		257120		608
6431		I		257280		3249
6432		B		257200		247
6433		B		257240		152
6434		P		257400		1176
6435		B		257320		267
6436		B		257360		205
6437		P		257520		440
6438		B		257440		129
6439		B		257480		100
6440		P		257640		886
6441		B		257560		188
6442		B		257600		179
6443		I		257760		3438
6444		B		257680		283
6445		B		257720		522
6446		P		257880		298
6447		B		257800		68
6448		B		257840		66
6449		P		258000		318
6450		B		257920		126
6451		B		257960		141
6452		P		258120		308
6453		B		258040		135
6454		B		258080		87
6455		I		258240		3480
6456		B		258160		129
6457		B		258200		115
6458		P		258360		392
6459		B		258280		73
6460		B		258320		105
6461		P		258480		320
6462		B		258400		96
6463		B		258440		94
6464		P		258600		989
6465		B		258520		368
6466		B		258560		567
6467		I		258720		3157
6468		B		258640		220
6469		B		258680		142
6470		P		258840		921
6471		B		258760		230
6472		B		258800		268
6473		P		258960		514
6474		B		258880		140
6475		B		258920		134
6476		P		259080		347
6477		B		259000		147
6478		B		259040		134
6479		I		259200		3120
6480		B		259120		133
6481		B		259160		127
6482		P		259320		520
6483		B		259240		209
6484		B		259280		127
6485		P		259440		442
6486		B		259360		176
6487		B		259400		179
6488		P		259560		490
6489		B		259480		106
6490		B		259520		99
6491		I		259680		3246
6492		B		259600		235
6493		B		259640		213
6494		P		259800		281
6495		B		259720		94
6496		B		259760		107
6497		P		259920		426
6498		B		259840		101
6499		B		259880		122
6500		P		260040		514
6501		B		259960		120
6502		B		260000		229
6503		I		260160		3252
6504		B		260080		82
6505		B		260120		90
6506		P		260280		278
6507		B		260200		78
6508		B		260240		73
6509		P		260400		454
6510		B		260320		104
6511		B		260360		103
6512		P		260520		426
6513		B		260440		208
6514		B		260480		149
6515		I		260640		3268
6516		B		260560		116
6517		B		260600		74
6518		P		260760		240
6519		B		260680		132
6520		B		260720		79
6521		P		260880		886
6522		B		260800		203
6523		B		260840		489
6524		P		261000		879
6525		B		260920		209
6526		B		260960		173
6527		I		261120		3302
6528		B		261040		508
6529		B		261080		534
6530		P		261240		296
6531		B		261160		78
6532		B		261200		74
6533		P		261360		316
6534		B		261280		139
6535		B		261320		163
6536		P		261480		296
6537		B		261400		136
6538		B		261440		99
6539		I		261600		3259
6540		B		261520		83
6541		B		261560		81
6542		P		261720		300
6543		B		261640		100
6544		B		261680		85
6545		P		261840		325
6546		B		261760		92
6547		B		261800		76
6548		P		261960		364
6549		B		261880		92
6550		B		261920		99
6551		I		262080		3281
6552		B		262000		133
6553		B		262040		129
6554		P		262200		330
6555		B		262120		150
6556		B		262160		134
6557		P		262320		430
6558		B		262240		154
6559		B		262280		211
6560		P		262440		488
6561		B		262360		187
6562		B		262400		116
6563		I		262560		3323
6564		B		262480		154
6565		B		262520		157
6566		P		262680		416
6567		B		262600		83
6568		B		262640		135
6569		P		262800		462
6570		B		262720		211
6571		B		262760		200
6572		P		262920		1016
6573		B		262840		168
6574		B		262880		589
6575		I		263040		3324
6576		B		262960		616
6577		B		263000		367
6578		P		263160		375
6579		B		263080		468
6580		B		263120		424
6581		P		263280		793
6582		B		263200		138
6583		B		263240		149
6584		P		263400		805
6585		B		263320		242
6586		B		263360		259
6587		I		263520		3325
6588		B		263440		208
6589		B		263480		149
6590		P		263640		813
6591		B		263560		457
6592		B		263600		317
6593		P		263760		636
6594		B		263680		139
6595		B		263720		156
6596		P		263880		1676
6597		B		263800		283
6598		B		263840		199
6599		I		264000		3101
6600		B		263920		127
6601		B		263960		146
6602		P		264120		700
6603		B		264040		138
6604		B		264080		141
6605		P		264240		808
6606		B		264160		406
6607		B		264200		375
6608		P		264360		444
6609		B		264280		118
6610		B		264320		110
6611		I		264480		3178
6612		B		264400		165
6613		B		264440		185
6614		P		264600		314
6615		B		264520		71
6616		B		264560		136
6617		P		264720		360
6618		B		264640		150
6619		B		264680		84
6620		P		264840		330
6621		B		264760		117
6622		B		264800		135
6623		I		264960		3208
6624		B		264880		99
6625		B		264920		112
6626		P		265080		393
6627		B		265000		129
6628		B		265040		154
6629		P		265200		311
6630		B		265120		74
6631		B		265160		70
6632		P		265320		230
6633		B		265240		72
6634		B		265280		73
6635		I		265440		2897
6636		B		265360		139
6637		B		265400		137
6638		P		265560		522
6639		B		265480		83
6640		B		265520		120
6641		P		265680		660
6642		B		265600		172
6643		B		265640		173
6644		P		265800		338
6645		B		265720		118
6646		B		265760		100
6647		I		265920		2945
6648		B		265840		122
6649		B		265880		121
6650		P		266040		268
6651		B		265960		86
6652		B		266000		104
6653		P		266160		210
6654		B		266080		74
6655		B		266120		69
6656		P		266280		255
6657		B		266200		115
6658		B		266240		137
6659		I		266400		2985
6660		B		266320		119
6661		B		266360		52
6662		P		266520		240
6663		B		266440		113
6664		B		266480		116
6665		P		266640		329
6666		B		266560		78
6667		B		266600		115
6668		P		266760		407
6669		B		266680		194
6670		B		266720		160
6671		I		266880		2988
6672		B		266800		95
6673		B		266840		119
6674		P		267000		239
6675		B		266920		69
6676		B		266960		77
6677		P		267120		371
6678		B		267040		96
6679		B		267080		164
6680		P		267240		413
6681		B		267160		129
6682		B		267200		89
6683		I		267360		2983
6684		B		267280		103
6685		B		267320		92
6686		P		267480		175
6687		B		267400		69
6688		B		267440		69
6689		P		267600		1313
6690		B		267520		615
6691		B		267560		612
6692		P		267720		1197
6693		B		267640		432
6694		B		267680		227
6695		I		267840		3478
6696		B		267760		181
6697		B		267800		97
6698		P		267960		443
6699		B		267880		143
6700		B		267920		152
6701		P		268080		420
6702		B		268000		134
6703		B		268040		148
6704		P		268200		584
6705		B		268120		194
6706		B		268160		205
6707		I		268320		3447
6708		B		268240		154
6709		B		268280		138
6710		P		268440		564
6711		B		268360		172
6712		B		268400		182
6713		P		268560		515
6714		B		268480		154
6715		B		268520		189
6716		P		268680		323
6717		B		268600		128
6718		B		268640		130
6719		I		268800		3469
6720		B		268720		191
6721		B		268760		191
6722		P		268920		287
6723		B		268840		72
6724		B		268880		105
6725		P		269040		215
6726		B		268960		84
6727		B		269000		70
6728		P		269160		304
6729		B		269080		77
6730		B		269120		98
6731		I		269280		3479
6732		B		269200		195
6733		B		269240		129
6734		P		269400		399
6735		B		269320		164
6736		B		269360		152
6737		P		269520		340
6738		B		269440		123
6739		B		269480		89
6740		P		269640		280
6741		B		269560		104
6742		B		269600		108
6743		I		269760		3436
6744		B		269680		83
6745		B		269720		72
6746		P		269880		477
6747		B		269800		165
6748		B		269840		134
6749		P		270000		339
6750		B		269920		102
6751		B		269960		154
6752		P		270120		257
6753		B		270040		92
6754		B		270080		101
6755		I		270240		3422
6756		B		270160		103
6757		B		270200		108
6758		P		270360		187
6759		B		270280		73
6760		B		270320		81
6761		P		270480		204
6762		B		270400		48
6763		B		270440		77
6764		P		270600		361
6765		B		270520		72
6766		B		270560		105
6767		I		270720		3477
6768		B		270640		134
6769		B		270680		118
6770		P		270840		442
6771		B		270760		101
6772		B		270800		107
6773		P		270960		470
6774		B		270880		134
6775		B		270920		127
6776		P		271080		3874
6777		B		271000		325
6778		B		271040		519
6779		I		271200		5088
6780		B		271120		300
6781		B		271160		165
6782		P		271320		1512
6783		B		271240		893
6784		B		271280		902
6785		P		271440		1465
6786		B		271360		363
6787		B		271400		273
6788		P		271560		1181
6789		B		271480		261
6790		B		271520		277
6791		I		271680		3898
6792		B		271600		340
6793		B		271640		352
6794		P		271800		946
6795		B		271720		204
6796		B		271760		225
6797		P		271920		953
6798		B		271840		201
6799		B		271880		280
6800		P		272040		1103
6801		B		271960		513
6802		B		272000		517
6803		I		272160		4127
6804		B		272080		185
6805		B		272120		151
6806		P		272280		544
6807		B		272200		214
6808		B		272240		218
6809		P		272400		490
6810		B		272320		190
6811		B		272360		264
6812		P		272520		485
6813		B		272440		156
6814		B		272480		178
6815		I		272640		4130
6816		B		272560		153
6817		B		272600		149
6818		P		272760		665
6819		B		272680		193
6820		B		272720		194
6821		P		272880		1114
6822		B		272800		550
6823		B		272840		518
6824		P		273000		1117
6825		B		272920		235
6826		B		272960		254
6827		I		273120		4081
6828		B		273040		218
6829		B		273080		176
6830		P		273240		848
6831		B		273160		309
6832		B		273200		394
6833		P		273360		616
6834		B		273280		196
6835		B		273320		198
6836		P		273480		563
6837		B		273400		270
6838		B		273440		202
6839		I		273600		4195
6840		B		273520		180
6841		B		273560		150
6842		P		273720		559
6843		B		273640		264
6844		B		273680		254
6845		P		273840		584
6846		B		273760		158
6847		B		273800		162
6848		P		273960		537
6849		B		273880		148
6850		B		273920		183
6851		I		274080		4144
6852		B		274000		429
6853		B		274040		535
6854		P		274200		832
6855		B		274120		223
6856		B		274160		251
6857		P		274320		987
6858		B		274240		313
6859		B		274280		328
6860		P		274440		700
6861		B		274360		237
6862		B		274400		199
6863		I		274560		4210
6864		B		274480		281
6865		B		274520		137
6866		P		274680		632
6867		B		274600		184
6868		B		274640		236
6869		P		274800		574
6870		B		274720		189
6871		B		274760		228
6872		P		274920		486
6873		B		274840		266
6874		B		274880		228
6875		I		275040		4223
6876		B		274960		225
6877		B		275000		253
6878		P		275160		899
6879		B		275080		430
6880		B		275120		450
6881		P		275280		779
6882		B		275200		245
6883		B		275240		269
6884		P		275400		704
6885		B		275320		238
6886		B		275360		279
6887		I		275520		4308
6888		B		275440		216
6889		B		275480		228
6890		P		275640		794
6891		B		275560		265
6892		B		275600		331
6893		P		275760		1058
6894		B		275680		365
6895		B		275720		358
6896		P		275880		974
6897		B		275800		385
6898		B		275840		304
6899		I		276000		3808
6900		B		275920		437
6901		B		275960		385
6902		P		276120		783
6903		B		276040		190
6904		B		276080		214
6905		P		276240		570
6906		B		276160		182
6907		B		276200		149
6908		P		276360		527
6909		B		276280		210
6910		B		276320		217
6911		I		276480		3855
6912		B		276400		153
6913		B		276440		130
6914		P		276600		2047
6915		B		276520		534
6916		B		276560		822
6917		P		276720		1324
6918		B		276640		756
6919		B		276680		772
6920		P		276840		1270
6921		B		276760		262
6922		B		276800		330
6923		I		276960		3204
6924		B		276880		793
6925		B		276920		761
6926		P		277080		891
6927		B		277000		188
6928		B		277040		377
6929		P		277200		1190
6930		B		277120		716
6931		B		277160		248
6932		P		277320		685
6933		B		277240		204
6934		B		277280		258
6935		I		277440		3171
6936		B		277360		183
6937		B		277400		150
6938		P		277560		428
6939		B		277480		205
6940		B		277520		171
6941		P		277680		1000
6942		B		277600		212
6943		B		277640		428
6944		P		277800		1065
6945		B		277720		348
6946		B		277760		397
6947		I		277920		3073
6948		B		277840		242
6949		B		277880		317
6950		P		278040		628
6951		B		277960		295
6952		B		278000		216
6953		P		278160		677
6954		B		278080		343
6955		B		278120		392
6956		P		278280		725
6957		B		278200		198
6958		B		278240		257
6959		I		278400		3248
6960		B		278320		143
6961		B		278360		129
6962		P		278520		1103
6963		B		278440		169
6964		B		278480		267
6965		P		278640		1072
6966		B		278560		230
6967		B		278600		271
6968		P		278760		1292
6969		B		278680		357
6970		B		278720		344
6971		I		278880		3207
6972		B		278800		171
6973		B		278840		137
6974		P		279000		661
6975		B		278920		199
6976		B		278960		216
6977		P		279120		653
6978		B		279040		209
6979		B		279080		160
6980		P		279240		694
6981		B		279160		361
6982		B		279200		280
6983		I		279360		3262
6984		B		279280		319
6985		B		279320		253
6986		P		279480		705
6987		B		279400		149
6988		B		279440		168
6989		P		279600		724
6990		B		279520		223
6991		B		279560		341
6992		P		279720		747
6993		B		279640		201
6994		B		279680		179
6995		I		279840		3198
6996		B		279760		312
6997		B		279800		341
6998		P		279960		1004
6999		B		279880		167
7000		B		279920		218
7001		P		280080		1055
7002		B		280000		644
7003		B		280040		296
7004		P		280200		781
7005		B		280120		230
7006		B		280160		335
7007		I		280320		3020
7008		B		280240		182
7009		B		280280		183
7010		P		280440		288
7011		B		280360		103
7012		B		280400		112
7013		P		280560		340
7014		B		280480		111
7015		B		280520		128
7016		P		280680		1232
7017		B		280600		721
7018		B		280640		747
7019		I		280800		2877
7020		B		280720		326
7021		B		280760		385
7022		P		280920		1435
7023		B		280840		791
7024		B		280880		667
7025		P		281040		647
7026		B		280960		180
7027		B		281000		207
7028		P		281160		527
7029		B		281080		291
7030		B		281120		146
7031		I		281280		3325
7032		B		281200		255
7033		B		281240		207
7034		P		281400		504
7035		B		281320		144
7036		B		281360		211
7037		P		281520		683
7038		B		281440		279
7039		B		281480		216
7040		P		281640		672
7041		B		281560		219
7042		B		281600		369
7043		I		281760		3382
7044		B		281680		355
7045		B		281720		216
7046		P		281880		666
7047		B		281800		178
7048		B		281840		179
7049		P		282000		609
7050		B		281920		199
7051		B		281960		194
7052		P		282120		576
7053		B		282040		156
7054		B		282080		184
7055		I		282240		3268
7056		B		282160		238
7057		B		282200		228
7058		P		282360		1492
7059		B		282280		844
7060		B		282320		751
7061		P		282480		1253
7062		B		282400		314
7063		B		282440		735
7064		P		282600		780
7065		B		282520		281
7066		B		282560		205
7067		I		282720		3455
7068		B		282640		178
7069		B		282680		216
7070		P		282840		525
7071		B		282760		121
7072		B		282800		170
7073		P		282960		503
7074		B		282880		156
7075		B		282920		151
7076		P		283080		740
7077		B		283000		161
7078		B		283040		229
7079		I		283200		3495
7080		B		283120		329
7081		B		283160		190
7082		P		283320		558
7083		B		283240		113
7084		B		283280		218
7085		P		283440		642
7086		B		283360		318
7087		B		283400		154
7088		P		283560		486
7089		B		283480		212
7090		B		283520		218
7091		I		283680		3407
7092		B		283600		121
7093		B		283640		133
7094		P		283800		896
7095		B		283720		327
7096		B		283760		337
7097		P		283920		923
7098		B		283840		204
7099		B		283880		325
7100		P		284040		1311
7101		B		283960		556
7102		B		284000		489
7103		I		284160		3560
7104		B		284080		277
7105		B		284120		329
7106		P		284280		725
7107		B		284200		318
7108		B		284240		223
7109		P		284400		678
7110		B		284320		159
7111		B		284360		172
7112		P		284520		819
7113		B		284440		220
7114		B		284480		214
7115		I		284640		3326
7116		B		284560		462
7117		B		284600		406
7118		P		284760		650
7119		B		284680		132
7120		B		284720		297
7121		P		284880		653
7122		B		284800		288
7123		B		284840		218
7124		P		285000		677
7125		B		284920		131
7126		B		284960		130
7127		I		285120		3394
7128		B		285040		104
7129		B		285080		126
7130		P		285240		299
7131		B		285160		126
7132		B		285200		101
7133		P		285360		1447
7134		B		285280		145
7135		B		285320		273
7136		P		285480		1712
7137		B		285400		988
7138		B		285440		884
7139		I		285600		3967
7140		B		285520		434
7141		B		285560		1454
7142		P		285720		761
7143		B		285640		227
7144		B		285680		223
7145		P		285840		966
7146		B		285760		251
7147		B		285800		279
7148		P		285960		856
7149		B		285880		243
7150		B		285920		253
7151		I		286080		4151
7152		B		286000		429
7153		B		286040		483
7154		P		286200		655
7155		B		286120		113
7156		B		286160		168
7157		P		286320		810
7158		B		286240		334
7159		B		286280		218
7160		P		286440		799
7161		B		286360		219
7162		B		286400		412
7163		I		286560		4137
7164		B		286480		511
7165		B		286520		192
7166		P		286680		602
7167		B		286600		136
7168		B		286640		127
7169		P		286800		3451
7170		B		286720		411
7171		B		286760		434
7172		P		286920		1491
7173		B		286840		550
7174		B		286880		624
7175		I		287040		4961
7176		B		286960		326
7177		B		287000		277
7178		P		287160		475
7179		B		287080		159
7180		B		287120		237
7181		P		287280		1332
7182		B		287200		309
7183		B		287240		377
7184		P		287400		1840
7185		B		287320		359
7186		B		287360		343
7187		I		287520		4109
7188		B		287440		1151
7189		B		287480		1496
7190		P		287640		2452
7191		B		287560		1042
7192		B		287600		840
7193		P		287760		1499
7194		B		287680		1125
7195		B		287720		1103
7196		P		287880		1166
7197		B		287800		227
7198		B		287840		203
7199		I		288000		3219
7200		B		287920		368
7201		B		287960		418
7202		P		288120		773
7203		B		288040		159
7204		B		288080		125
7205		P		288240		702
7206		B		288160		141
7207		B		288200		207
7208		P		288360		693
7209		B		288280		319
7210		B		288320		291
7211		I		288480		3517
7212		B		288400		250
7213		B		288440		655
7214		P		288600		1558
7215		B		288520		718
7216		B		288560		729
7217		P		288720		1329
7218		B		288640		421
7219		B		288680		269
7220		P		288840		1503
7221		B		288760		639
7222		B		288800		656
7223		I		288960		4255
7224		B		288880		451
7225		B		288920		203
7226		P		289080		962
7227		B		289000		298
7228		B		289040		383
7229		P		289200		1108
7230		B		289120		442
7231		B		289160		343
7232		P		289320		906
7233		B		289240		202
7234		B		289280		260
7235		I		289440		4531
7236		B		289360		367
7237		B		289400		331
7238		P		289560		792
7239		B		289480		196
7240		B		289520		259
7241		P		289680		1153
7242		B		289600		567
7243		B		289640		475
7244		P		289800		947
7245		B		289720		233
7246		B		289760		218
7247		I		289920		4582
7248		B		289840		329
7249		B		289880		356
7250		P		290040		917
7251		B		289960		187
7252		B		290000		230
7253		P		290160		641
7254		B		290080		181
7255		B		290120		205
7256		P		290280		580
7257		B		290200		288
7258		B		290240		244
7259		I		290400		4619
7260		B		290320		149
7261		B		290360		90
7262		P		290520		835
7263		B		290440		391
7264		B		290480		480
7265		P		290640		628
7266		B		290560		155
7267		B		290600		209
7268		P		290760		481
7269		B		290680		217
7270		B		290720		234
7271		I		290880		4704
7272		B		290800		125
7273		B		290840		118
7274		P		291000		415
7275		B		290920		118
7276		B		290960		143
7277		P		291120		361
7278		B		291040		142
7279		B		291080		132
7280		P		291240		580
7281		B		291160		132
7282		B		291200		203
7283		I		291360		4635
7284		B		291280		283
7285		B		291320		258
7286		P		291480		593
7287		B		291400		132
7288		B		291440		214
7289		P		291600		552
7290		B		291520		234
7291		B		291560		199
7292		P		291720		421
7293		B		291640		149
7294		B		291680		157
7295		I		291840		4584
7296		B		291760		183
7297		B		291800		166
7298		P		291960		518
7299		B		291880		206
7300		B		291920		121
7301		P		292080		347
7302		B		292000		124
7303		B		292040		116
7304		P		292200		445
7305		B		292120		151
7306		B		292160		202
7307		I		292320		4626
7308		B		292240		111
7309		B		292280		143
7310		P		292440		2259
7311		B		292360		275
7312		B		292400		547
7313		P		292560		837
7314		B		292480		172
7315		B		292520		194
7316		P		292680		941
7317		B		292600		412
7318		B		292640		247
7319		I		292800		3261
7320		B		292720		155
7321		B		292760		159
7322		P		292920		737
7323		B		292840		217
7324		B		292880		206
7325		P		293040		679
7326		B		292960		145
7327		B		293000		166
7328		P		293160		832
7329		B		293080		308
7330		B		293120		302
7331		I		293280		3355
7332		B		293200		176
7333		B		293240		103
7334		P		293400		871
7335		B		293320		493
7336		B		293360		547
7337		P		293520		791
7338		B		293440		178
7339		B		293480		170
7340		P		293640		662
7341		B		293560		315
7342		B		293600		294
7343		I		293760		3211
7344		B		293680		290
7345		B		293720		144
7346		P		293880		606
7347		B		293800		165
7348		B		293840		254
7349		P		294000		941
7350		B		293920		424
7351		B		293960		391
7352		P		294120		457
7353		B		294040		161
7354		B		294080		133
7355		I		294240		3603
7356		B		294160		767
7357		B		294200		740
7358		P		294360		1528
7359		B		294280		183
7360		B		294320		265
7361		P		294480		838
7362		B		294400		298
7363		B		294440		315
7364		P		294600		1104
7365		B		294520		240
7366		B		294560		262
7367		I		294720		3668
7368		B		294640		411
7369		B		294680		537
7370		P		294840		1315
7371		B		294760		598
7372		B		294800		494
7373		P		294960		1112
7374		B		294880		297
7375		B		294920		259
7376		P		295080		1065
7377		B		295000		563
7378		B		295040		577
7379		I		295200		3892
7380		B		295120		227
7381		B		295160		138
7382		P		295320		1099
7383		B		295240		253
7384		B		295280		245
7385		P		295440		3998
7386		B		295360		685
7387		B		295400		547
7388		P		295560		1421
7389		B		295480		323
7390		B		295520		294
7391		I		295680		6057
7392		B		295600		147
7393		B		295640		159
7394		P		295800		738
7395		B		295720		234
7396		B		295760		283
7397		P		295920		577
7398		B		295840		142
7399		B		295880		154
7400		P		296040		550
7401		B		295960		316
7402		B		296000		287
7403		I		296160		6044
7404		B		296080		167
7405		B		296120		114
7406		P		296280		871
7407		B		296200		214
7408		B		296240		232
7409		P		296400		724
7410		B		296320		135
7411		B		296360		184
7412		P		296520		1178
7413		B		296440		168
7414		B		296480		236
7415		I		296640		3799
7416		B		296560		569
7417		B		296600		860
7418		P		296760		912
7419		B		296680		176
7420		B		296720		182
7421		P		296880		1139
7422		B		296800		550
7423		B		296840		549
7424		P		297000		1458
7425		B		296920		260
7426		B		296960		273
7427		I		297120		4585
7428		B		297040		759
7429		B		297080		763
7430		P		297240		1037
7431		B		297160		176
7432		B		297200		208
7433		P		297360		971
7434		B		297280		307
7435		B		297320		289
7436		P		297480		1276
7437		B		297400		418
7438		B		297440		357
7439		I		297600		4316
7440		B		297520		104
7441		B		297560		173
7442		P		297720		1410
7443		B		297640		248
7444		B		297680		263
7445		P		297840		1412
7446		B		297760		234
7447		B		297800		270
7448		P		297960		1245
7449		B		297880		336
7450		B		297920		329
7451		I		298080		4471
7452		B		298000		102
7453		B		298040		115
7454		P		298200		627
7455		B		298120		189
7456		B		298160		206
7457		P		298320		528
7458		B		298240		112
7459		B		298280		118
7460		P		298440		477
7461		B		298360		164
7462		B		298400		159
7463		I		298560		4464
7464		B		298480		148
7465		B		298520		140
7466		P		298680		1164
7467		B		298600		200
7468		B		298640		308
7469		P		298800		1298
7470		B		298720		862
7471		B		298760		863
7472		P		298920		960
7473		B		298840		270
7474		B		298880		220
7475		I		299040		3905
7476		B		298960		747
7477		B		299000		753
7478		P		299160		781
7479		B		299080		172
7480		B		299120		156
7481		P		299280		843
7482		B		299200		229
7483		B		299240		274
7484		P		299400		512
7485		B		299320		153
7486		B		299360		134
7487		I		299520		3870
7488		B		299440		144
7489		B		299480		116
7490		P		299640		539
7491		B		299560		212
7492		B		299600		217
7493		P		299760		612
7494		B		299680		175
7495		B		299720		135
7496		P		299880		2554
7497		B		299800		624
7498		B		299840		442
7499		I		300000		3261
7500		B		299920		203
7501		B		299960		163
7502		P		300120		470
7503		B		300040		118
7504		B		300080		188
7505		P		300240		589
7506		B		300160		327
7507		B		300200		262
7508		P		300360		612
7509		B		300280		310
7510		B		300320		388
7511		I		300480		3284
7512		B		300400		325
7513		B		300440		159
7514		P		300600		756
7515		B		300520		254
7516		B		300560		276
7517		P		300720		388
7518		B		300640		148
7519		B		300680		164
7520		P		300840		572
7521		B		300760		146
7522		B		300800		156
7523		I		300960		3220
7524		B		300880		241
7525		B		300920		222
7526		P		301080		1301
7527		B		301000		740
7528		B		301040		635
7529		P		301200		582
7530		B		301120		201
7531		B		301160		251
7532		P		301320		519
7533		B		301240		172
7534		B		301280		160
7535		I		301440		3093
7536		B		301360		188
7537		B		301400		218
7538		P		301560		402
7539		B		301480		124
7540		B		301520		103
7541		P		301680		380
7542		B		301600		167
7543		B		301640		184
7544		P		301800		648
7545		B		301720		97
7546		B		301760		200
7547		I		301920		3143
7548		B		301840		371
7549		B		301880		188
7550		P		302040		726
7551		B		301960		208
7552		B		302000		249
7553		P		302160		470
7554		B		302080		168
7555		B		302120		162
7556		P		302280		484
7557		B		302200		185
7558		B		302240		198
7559		I		302400		3016
7560		B		302320		127
7561		B		302360		117
7562		P		302520		982
7563		B		302440		452
7564		B		302480		435
7565		P		302640		883
7566		B		302560		178
7567		B		302600		283
7568		P		302760		755
7569		B		302680		325
7570		B		302720		193
7571		I		302880		3075
7572		B		302800		143
7573		B		302840		221
7574		P		303000		445
7575		B		302920		152
7576		B		302960		113
7577		P		303120		812
7578		B		303040		166
7579		B		303080		172
7580		P		303240		760
7581		B		303160		195
7582		B		303200		300
7583		I		303360		3122
7584		B		303280		459
7585		B		303320		375
7586		P		303480		827
7587		B		303400		315
7588		B		303440		426
7589		P		303600		789
7590		B		303520		298
7591		B		303560		239
7592		P		303720		505
7593		B		303640		216
7594		B		303680		139
7595		I		303840		3138
7596		B		303760		186
7597		B		303800		157
7598		P		303960		453
7599		B		303880		114
7600		B		303920		121
7601		P		304080		428
7602		B		304000		147
7603		B		304040		131
7604		P		304200		390
7605		B		304120		137
7606		B		304160		128
7607		I		304320		2993
7608		B		304240		192
7609		B		304280		304
7610		P		304440		1324
7611		B		304360		278
7612		B		304400		339
7613		P		304560		1508
7614		B		304480		398
7615		B		304520		376
7616		P		304680		1176
7617		B		304600		326
7618		B		304640		378
7619		I		304800		3287
7620		B		304720		454
7621		B		304760		415
7622		P		304920		593
7623		B		304840		169
7624		B		304880		191
7625		P		305040		680
7626		B		304960		302
7627		B		305000		198
7628		P		305160		531
7629		B		305080		184
7630		B		305120		165
7631		I		305280		3321
7632		B		305200		152
7633		B		305240		132
7634		P		305400		948
7635		B		305320		168
7636		B		305360		132
7637		P		305520		817
7638		B		305440		216
7639		B		305480		266
7640		P		305640		939
7641		B		305560		364
7642		B		305600		405
7643		I		305760		3278
7644		B		305680		147
7645		B		305720		207
7646		P		305880		562
7647		B		305800		225
7648		B		305840		188
7649		P		306000		719
7650		B		305920		221
7651		B		305960		278
7652		P		306120		669
7653		B		306040		211
7654		B		306080		223
7655		I		306240		3363
7656		B		306160		284
